MEMBER_NO,FFP_DATE,FIRST_FLIGHT_DATE,GENDER,FFP_TIER,WORK_CITY,WORK_PROVINCE,WORK_COUNTRY,AGE,LOAD_TIME,FLIGHT_COUNT,BP_SUM,SUM_YR_1,SUM_YR_2,SEG_KM_SUM,LAST_FLIGHT_DATE,LAST_TO_END,AVG_INTERVAL,MAX_INTERVAL,EXCHANGE_COUNT,avg_discount,Points_Sum,Point_NotFlight
24121,1/28/2012,1/28/2012,Male,4,dongguan,guangdong,CN,42.0,3/31/2014,10,5652,2361.0,4874.0,14724,12/5/2013,118,46.77777778,98,0,0.566021462,5652,0
37126,4/1/2007,11/27/2009,Male,4,shanghai,shanghai,CN,37.0,3/31/2014,12,7478,509.0,8384.0,11376,3/1/2014,31,60.0,516,0,0.732603727,7478,0
52162,11/26/2012,1/12/2013,Male,4,guangzhou,guangdong,CN,33.0,3/31/2014,9,6562,2548.0,4874.0,12541,11/29/2013,124,40.125,126,0,0.6644868829999999,6562,0
14215,12/15/2011,1/9/2012,Male,4,。,shanghai,CN,40.0,3/31/2014,9,7030,0.0,714.0,12158,3/2/2014,30,86.125,222,0,0.685412074,7030,0
58216,2/26/2010,2/26/2010,Male,4,shanghai,shanghai,CN,41.0,3/31/2014,9,7404,2570.0,4210.0,9603,3/5/2014,27,69.25,251,0,0.86775591,7404,0
2389,11/2/2005,11/2/2005,Male,4,shenzhen,guangdong,CN,44.0,3/31/2014,15,7661,3736.0,4960.0,11081,3/24/2014,8,42.35714286,101,0,0.7520034290000001,7661,0
32053,2/16/2011,2/16/2011,Male,4,guangzhou,guangdong,CN,39.0,3/31/2014,8,6593,6808.0,716.0,13100,6/10/2013,296,59.85714286,199,2,0.63609771,6693,3
31142,6/10/2009,6/10/2009,Male,4,tianjin,tianjin,CN,55.0,3/31/2014,8,6954,7463.0,0.0,13412,3/11/2013,387,25.57142857,50,0,0.621219803,6954,0
5685,4/9/2012,4/12/2012,Male,4,beijing,beijing,CN,32.0,3/31/2014,11,8358,4692.0,3500.0,8950,2/27/2014,34,68.6,389,0,0.930905028,8358,0
58510,8/3/2010,8/3/2010,Male,4,,,CN,37.0,3/31/2014,9,6197,6347.0,1293.0,14259,1/4/2014,88,69.875,225,0,0.584289221,6197,0
58321,9/5/2009,9/5/2009,Female,4,shanghai,shanghai,CN,31.0,3/31/2014,10,6196,0.0,3556.0,11776,11/25/2013,128,31.33333333,173,0,0.707320822,6196,0
9790,9/19/2006,4/12/2010,Male,4,.,beijing,CN,33.0,3/31/2014,8,7874,584.0,5617.0,10979,1/24/2014,68,53.71428571,292,0,0.7586601690000001,7874,0
1475,2/1/2011,3/7/2011,Male,4,xianyouxian,fujian,CN,25.0,3/31/2014,3,6015,6150.0,0.0,11544,9/4/2012,575,75.0,146,0,0.721509009,6015,0
39270,3/15/2013,3/15/2013,Female,4,nanning,guangxi,CN,46.0,3/31/2014,9,7353,1138.0,6046.0,11564,10/26/2013,158,28.125,78,0,0.7202594259999999,7353,0
26705,8/31/2007,9/2/2007,Male,4,shenyangshi,liaoningsheng,CN,57.0,3/31/2014,9,5902,3075.0,2639.0,12650,10/31/2013,153,52.875,154,0,0.658395257,5902,0
43920,8/26/2010,10/13/2010,Male,4,benxishi,liaoningsheng,CN,56.0,3/31/2014,12,8060,6302.0,0.0,10481,3/22/2013,376,31.45454545,108,0,0.7946474570000001,8060,0
45714,5/16/2006,4/10/2008,Male,4,Pathumthani,　,TH,44.0,3/31/2014,7,4815,6378.0,0.0,13548,12/29/2012,459,37.33333333,157,0,0.614732802,4815,0
50677,11/2/2011,11/2/2011,Female,4,changchun,jilin,CN,31.0,3/31/2014,7,4994,4754.0,2029.0,12663,11/3/2013,150,63.66666667,198,0,0.657668009,4994,0
2701,11/1/2007,11/15/2007,Male,4,beijing,beijing,CN,40.0,3/31/2014,8,8397,3086.0,4482.0,11554,1/14/2014,78,75.57142857,169,0,0.7207919340000001,8397,0
60890,11/7/2012,11/9/2012,Male,4,shanghai,shanghai,CN,32.0,3/31/2014,7,6693,0.0,0.0,11842,12/21/2013,102,67.83333333,176,0,0.703257896,6693,0
62126,11/26/2010,7/4/2013,Male,4,haerbin,heilongjiang,CN,30.0,3/31/2014,8,7802,0.0,6418.0,11179,3/6/2014,26,35.14285714,185,0,0.744953931,7802,0
60826,9/14/2012,11/6/2012,Female,4,shenzhen,guangdong,CN,28.0,3/31/2014,12,7177,3136.0,5750.0,12260,11/1/2013,152,32.72727273,123,0,0.679194127,7177,0
9497,12/7/2005,1/29/2006,Male,4,guangzhou,guangdong,CN,33.0,3/31/2014,7,9857,4888.0,2622.0,10229,8/29/2013,216,78.5,185,1,0.8139368459999999,11757,4
34835,1/29/2011,1/29/2011,Male,4,changchunshi,jilinsheng,CN,43.0,3/31/2014,8,6428,0.0,4540.0,12465,2/26/2014,35,33.42857143,70,0,0.66789651,6428,0
56595,5/30/2007,8/20/2008,Male,4,,,TW,54.0,3/31/2014,9,7648,4059.0,2215.0,11329,11/15/2013,138,74.125,404,0,0.7348609759999999,7648,0
62353,5/24/2011,3/14/2012,Male,4,wulumuqi,xinjiang,CN,50.0,3/31/2014,9,5348,2909.0,1851.0,16433,4/13/2013,354,43.625,190,0,0.506614739,5348,0
60408,3/14/2012,5/22/2012,Male,4,BATAM,KEPULAUAN RIAU,ID,42.0,3/31/2014,5,5250,4627.0,0.0,14110,1/15/2013,442,59.5,158,0,0.59,5250,0
41368,7/22/2011,7/22/2011,Male,4,beijing,beijing,CN,47.0,3/31/2014,8,7760,568.0,7197.0,11488,3/9/2014,23,49.71428571,160,1,0.724606546,8260,2
43666,4/28/2010,6/28/2010,Male,4,changchunshi,jilinsheng,CN,35.0,3/31/2014,10,7369,0.0,8131.0,10084,3/28/2014,4,40.0,90,0,0.825491868,7369,0
17162,9/1/2011,2/11/2012,Male,4,shenyangshi,liaoningsheng,CN,52.0,3/31/2014,14,3835,700.0,435.0,17530,12/1/2013,122,38.23076923,111,0,0.47485624600000004,3835,0
25633,3/31/2013,3/31/2013,Male,4,shanghai,.,CN,32.0,3/31/2014,5,5377,1820.0,5220.0,12049,2/17/2014,44,80.75,137,0,0.690863142,5377,0
15342,2/1/2013,2/1/2013,Male,4,fuzhou,fujian,CN,46.0,3/31/2014,8,7856,0.0,8189.0,5707,12/14/2013,109,45.14285714,95,0,1.4584930790000001,7856,0
3525,4/20/2009,6/8/2013,Male,4,shanghai,shanghai,CN,46.0,3/31/2014,12,7954,0.0,7512.0,11932,3/24/2014,8,26.36363636,118,0,0.6975,7954,0
4507,8/25/2012,8/25/2012,Male,4,shamen,fujian,CN,56.0,3/31/2014,4,6305,5746.0,0.0,9725,11/14/2012,504,27.0,77,0,0.855753213,6305,0
14304,4/20/2011,4/20/2011,Female,4,guangzhou,guangdong,CN,35.0,3/31/2014,10,7255,3560.0,4295.0,12193,3/11/2014,21,65.11111111,211,0,0.6825342409999999,7255,0
8783,10/6/2007,10/6/2007,Male,4,haerbinshi,heilongjiang,CN,55.0,3/31/2014,12,6910,0.0,7774.0,13747,3/31/2014,1,33.18181818,137,0,0.605366262,6910,0
12437,6/29/2008,9/28/2008,Male,4,guangzhou,guangdong,CN,50.0,3/31/2014,8,7443,5118.0,2468.0,11551,8/1/2013,244,66.28571429,270,0,0.7204345940000001,7443,0
50305,5/12/2011,5/30/2011,Female,4,shanghai,shanghai,CN,58.0,3/31/2014,8,7212,7164.0,1460.0,10587,11/7/2013,146,81.42857143,353,0,0.78602437,7212,0
6723,8/11/2012,8/11/2012,Male,4,,beijing,CN,41.0,3/31/2014,10,6257,1715.0,1581.0,11202,3/25/2014,7,65.77777778,463,0,0.74284592,6257,0
55664,8/25/2011,3/6/2012,Male,4,shamen,fujian,CN,48.0,3/31/2014,8,6512,2855.0,5299.0,10941,7/25/2013,251,42.28571429,241,0,0.7605639340000001,6512,0
27331,7/31/2011,10/16/2011,Male,4,shantou,guangdong,CN,42.0,3/31/2014,21,10107,8625.0,4269.0,9970,12/23/2013,100,30.55,151,0,0.834613842,11175,6
49413,2/26/2010,3/14/2011,Male,4,,,CN,56.0,3/31/2014,5,5177,1315.0,4522.0,16881,3/29/2014,3,109.75,230,0,0.492910965,5177,0
51230,1/11/2012,1/11/2012,Female,4,guangzhou,guangdong,CN,55.0,3/31/2014,5,9540,1700.0,5491.0,9835,10/12/2013,172,60.0,145,1,0.846,9540,1
46992,11/6/2012,11/6/2012,Male,4,dalian,liaoning,CN,28.0,3/31/2014,9,5061,5660.0,1322.0,13265,2/17/2014,44,58.5,345,0,0.627119487,5061,0
5837,3/22/2012,3/23/2012,Male,4,guangzhou,guangdong,CN,33.0,3/31/2014,6,5431,2565.0,4364.0,14993,12/2/2013,121,55.6,204,0,0.554819582,5431,0
43484,2/27/2013,3/1/2013,Male,4,xian,shanxi,CN,28.0,3/31/2014,6,6729,700.0,6559.0,13469,3/22/2014,10,77.4,302,0,0.61757443,6729,0
26664,5/23/2006,5/23/2006,Male,4,Beijing,beijing,CN,46.0,3/31/2014,6,6478,6600.0,883.0,9491,10/19/2013,165,112.4,274,0,0.876415552,6878,1
21257,9/4/2008,1/14/2009,Male,4,NIIGATA CITY,NIIGATA,JP,48.0,3/31/2014,19,9949,3498.0,17759.0,10094,3/19/2014,13,38.44444444,148,0,0.824054884,11579,1
16043,9/20/2012,9/20/2012,Male,4,guangzhou,guangdong,CN,28.0,3/31/2014,9,6420,4697.0,3026.0,13095,9/28/2013,186,46.625,144,0,0.635197404,6420,0
15154,9/30/2010,5/29/2011,Male,4,beijing,beijing,CN,36.0,3/31/2014,8,7502,2238.0,5813.0,10035,12/10/2013,113,81.71428571,201,0,0.8288340809999999,7502,1
27917,9/25/2006,10/2/2006,Male,4,shenzhen,guangdong,CN,45.0,3/31/2014,7,6750,1890.0,5404.0,12301,12/18/2013,105,72.16666667,156,1,0.676138525,6750,1
37261,11/7/2007,12/11/2008,Male,4,nanning,guangxi,CN,38.0,3/31/2014,6,8654,3582.0,3997.0,10619,9/28/2013,186,81.6,331,0,0.783224409,8654,0
28669,2/4/2012,5/21/2012,Male,4,dongguan,guangdong,CN,33.0,3/31/2014,6,5306,7521.0,0.0,9156,3/2/2013,396,57.0,244,0,0.908333333,10565,23
15086,5/22/2012,5/24/2012,Male,4,hangzhou,zhejiang,CN,36.0,3/31/2014,13,5725,3093.0,5401.0,13000,3/11/2014,21,54.75,193,0,0.639715385,5725,0
33619,6/19/2012,6/19/2012,Male,4,guangzhou,guangdong,CN,68.0,3/31/2014,14,6213,3329.0,5085.0,14995,1/16/2014,76,44.30769231,118,0,0.554588863,6213,0
22311,10/31/2009,10/31/2009,Male,4,zhengzhou,henan,CN,38.0,3/31/2014,12,6823,4830.0,2950.0,12697,3/19/2014,13,62.36363636,256,2,0.654958652,6823,2
35656,4/24/2007,4/24/2007,Female,4,changchun,jilin,CN,49.0,3/31/2014,5,8176,1728.0,4609.0,9113,2/24/2014,37,173.0,557,0,0.9123548779999999,8176,0
27600,7/11/2012,7/11/2012,Male,4,guangzhoushi,guangdong,CN,41.0,3/31/2014,8,8169,2520.0,5346.0,12747,2/11/2014,50,82.85714286,204,0,0.652240527,16117,12
32247,8/6/2011,9/24/2011,Female,4,beijing,beijing,CN,49.0,3/31/2014,12,8321,4520.0,5463.0,11038,12/11/2013,112,55.0,227,0,0.75318536,9122,1
14923,10/6/2011,10/6/2011,Female,4,shenzhen,guangdong,CN,42.0,3/31/2014,10,5091,1639.0,6019.0,13353,3/3/2014,29,77.22222222,260,0,0.622593425,5091,0
33756,10/3/2012,10/3/2012,Male,4,guangzhou,guangdong,CN,41.0,3/31/2014,12,6516,3929.0,4447.0,12908,3/14/2014,18,48.0,455,0,0.643992098,6516,0
14885,4/17/2012,4/17/2012,Male,4,beijing,beijing,CN,50.0,3/31/2014,4,7812,7040.0,0.0,8312,1/19/2013,438,92.33333333,272,0,1.0,7812,0
49373,11/23/2009,11/23/2009,Male,4,dalian,liaoning,CN,34.0,3/31/2014,8,2358,4080.0,3080.0,18944,3/15/2014,17,87.57142857,283,0,0.43875,2358,0
12906,4/24/2009,4/24/2009,Male,4,beijing,beijing,CN,30.0,3/31/2014,7,7640,1770.0,4650.0,14286,1/31/2014,61,110.83333329999999,375,2,0.581796164,7640,2
5839,3/18/2012,3/19/2012,Male,4,beijing,beijing,CN,33.0,3/31/2014,8,5120,1467.0,5676.0,14462,7/10/2013,266,17.14285714,53,0,0.574679851,5203,3
42309,4/21/2012,4/21/2012,Male,4,changsha,hunan,CN,39.0,3/31/2014,10,5896,3583.0,2126.0,13528,3/22/2014,10,77.88888889,219,0,0.614350237,7396,1
55788,5/12/2012,7/6/2012,Male,4,chengdu,sichuan,CN,29.0,3/31/2014,12,5330,3055.0,4751.0,16478,12/30/2013,93,49.27272727,108,0,0.5043403329999999,5330,0
12778,10/17/2010,6/9/2012,Male,4,KYUNGKI-DO,YICHEON-SI,KR,48.0,3/31/2014,5,6710,4144.0,4054.0,10386,4/21/2013,346,79.0,226,0,0.8,6710,0
23463,8/30/2011,8/31/2011,Male,4,.,beijing,CN,49.0,3/31/2014,10,7284,4384.0,3210.0,11599,3/13/2014,19,77.77777778,194,0,0.716337615,7284,1
43201,12/5/2012,1/9/2013,Male,4,beijing,.,CN,48.0,3/31/2014,14,7697,2130.0,7322.0,9502,1/11/2014,81,28.23076923,76,0,0.8744001259999999,7697,0
7423,3/12/2013,5/25/2013,Female,4,wulumuqi,xinjiang,CN,48.0,3/31/2014,6,7075,0.0,6675.0,13206,3/7/2014,25,57.4,155,0,0.62911934,7075,0
58797,5/3/2010,5/3/2010,Male,4,linzhi,xicang,CN,48.0,3/31/2014,6,8865,5534.0,2300.0,11535,7/12/2013,264,73.2,130,0,0.72016645,8865,0
26737,3/23/2007,3/26/2007,Female,4,changchunshi,jilinsheng,CN,41.0,3/31/2014,10,6945,6589.0,1177.0,14909,4/24/2013,343,34.88888889,178,0,0.557163458,6945,0
40977,1/9/2011,1/9/2011,Male,4,beijing,beijing,CN,56.0,3/31/2014,10,6123,3995.0,4029.0,11613,7/28/2013,248,49.0,223,0,0.715283734,6123,0
12706,11/28/2008,11/28/2008,Male,4,guangzhou,guangdong,CN,45.0,3/31/2014,6,7402,4792.0,2669.0,11548,6/3/2013,303,60.8,229,0,0.719205923,7402,0
31460,10/9/2011,12/6/2011,Male,4,chengdu,sichuan,CN,42.0,3/31/2014,7,6357,3491.0,2771.0,14251,1/17/2014,75,81.66666667,189,0,0.582792085,6357,0
20589,9/9/2008,12/12/2009,Male,4,beijing,beijing,CN,70.0,3/31/2014,9,8003,5966.0,2033.0,11848,9/9/2013,205,57.375,146,0,0.70097738,8003,0
11267,8/14/2005,10/26/2007,Male,4,,tianjinshi,CN,38.0,3/31/2014,8,7125,1740.0,5790.0,12911,12/5/2013,118,65.71428571,182,0,0.643222059,7125,0
53787,2/4/2008,2/4/2008,Male,4,changchun,jilin,CN,58.0,3/31/2014,11,7524,2688.0,3739.0,11289,3/14/2014,18,70.0,292,0,0.735576225,7524,0
30499,1/11/2010,2/8/2010,Male,4,dalian,liaoning,CN,35.0,3/31/2014,12,5928,4912.0,3446.0,12926,2/27/2014,34,59.0,142,0,0.642368095,7126,11
26859,11/21/2008,11/22/2008,Male,4,shenyang,liaoningsheng,CN,33.0,3/31/2014,11,6809,1078.0,5583.0,11733,12/8/2013,115,26.6,134,0,0.707640842,12409,7
44701,6/3/2006,6/3/2006,Male,4,dalian,liaoning,CN,45.0,3/31/2014,14,7751,5340.0,5876.0,17182,12/23/2013,100,47.76923077,267,0,0.483198114,7751,0
60363,9/9/2012,9/9/2012,Male,4,beijing,beijing,CN,46.0,3/31/2014,11,7166,2703.0,5406.0,11701,3/1/2014,31,53.9,166,0,0.709525682,7166,0
61416,2/28/2013,2/28/2013,Male,4,tianjin,.,CN,48.0,3/31/2014,8,6471,1567.0,5005.0,13838,1/1/2014,91,43.85714286,202,0,0.599894493,6471,0
46953,12/11/2012,7/29/2013,Male,4,guangzhoushi,guangdong,CN,34.0,3/31/2014,10,7303,0.0,8265.0,11282,3/14/2014,18,25.44444444,91,0,0.735753413,9692,6
61016,10/8/2012,10/8/2012,Male,4,nanning,guangxi,CN,35.0,3/31/2014,12,7055,5399.0,3102.0,11520,2/18/2014,43,45.27272727,178,0,0.7205381940000001,7460,1
14795,9/27/2011,1/9/2012,Male,4,wendeng,shandongsheng,CN,41.0,3/31/2014,10,7998,2690.0,4977.0,10818,3/8/2014,24,75.33333333,213,0,0.7672545759999999,8592,1
14175,4/1/2011,4/1/2011,Female,4,guangzhou,guangdong,CN,46.0,3/31/2014,12,6576,7541.0,660.0,12731,5/28/2013,309,36.90909091,195,0,0.651928364,6576,1
20120,11/27/2004,10/29/2006,Male,4,guangzhoushi,guangdongsheng,CN,50.0,3/31/2014,9,7135,1152.0,6995.0,12308,12/9/2013,114,73.75,353,0,0.674333767,7135,0
39409,8/4/2008,1/24/2009,Male,4,taiyuan,shanxi,CN,39.0,3/31/2014,12,8116,4140.0,4209.0,8766,11/11/2013,142,52.81818182,277,0,0.946762491,8116,0
16645,9/24/2009,9/24/2009,Male,4,beijing,beijing,CN,36.0,3/31/2014,9,8387,5948.0,1823.0,11203,12/12/2013,111,66.0,222,3,0.740787289,9887,5
31014,7/27/2011,7/28/2011,Female,4,zhengzhou,henan,CN,53.0,3/31/2014,4,4978,400.0,3057.0,15959,3/10/2014,22,231.33333330000002,571,0,0.520010026,4978,0
16541,3/3/2013,4/24/2013,Male,4,nanning,guangxi,CN,35.0,3/31/2014,6,9270,0.0,6715.0,9342,2/22/2014,39,60.8,156,0,0.888333333,9270,0
29208,5/27/2005,10/2/2008,Male,4,guangzhou,guangdong,CN,35.0,3/31/2014,7,8750,5329.0,2230.0,11268,11/5/2013,148,78.66666667,207,0,0.7364669859999999,8750,0
51852,9/9/2012,9/10/2012,Male,4,shanghai,shanghai,CN,32.0,3/31/2014,10,8062,1613.0,5177.0,12391,3/26/2014,6,62.55555556,181,0,0.669719151,8062,0
31644,4/12/2011,4/14/2011,Male,4,guangzhou,guangdong,CN,32.0,3/31/2014,8,5648,0.0,7719.0,12937,1/27/2014,65,42.28571429,129,0,0.6413859470000001,5648,0
23350,5/1/2012,5/22/2012,Female,4,guiyang,guizhou,CN,28.0,3/31/2014,7,5707,4931.0,2194.0,11939,11/18/2013,135,90.83333333,295,0,0.6949853420000001,13651,1
22830,8/17/2010,8/17/2010,Male,4,guizhouzunyi,guizhou,CN,40.0,3/31/2014,8,4906,3011.0,4885.0,11644,2/14/2014,47,79.85714286,192,0,0.712590175,4906,0
52023,9/20/2012,9/20/2012,Male,4,guangzhou,guangdong,CN,40.0,3/31/2014,12,5686,2430.0,5932.0,15089,3/20/2014,12,49.72727273,153,0,0.549897276,5686,0
37638,1/17/2012,2/14/2012,Male,4,jiangyin,jiangsu,CN,28.0,3/31/2014,11,6342,1838.0,0.0,11591,1/28/2013,429,28.0,99,0,0.71580968,6342,0
50934,6/17/2012,3/23/2013,Male,4,changchun,jilin,CN,46.0,3/31/2014,6,6291,776.0,7092.0,12282,3/30/2014,2,74.6,169,0,0.67548282,6291,0
11012,1/7/2005,2/24/2005,Male,4,shenzhenshi,guangdongsheng,CN,49.0,3/31/2014,7,8029,2668.0,5344.0,10140,12/25/2013,98,96.33333333,395,0,0.818088757,8029,0
46303,11/21/2005,11/21/2005,Male,4,jinjiang,fujian,CN,39.0,3/31/2014,5,4510,2483.0,3668.0,12880,10/30/2013,154,90.5,222,0,0.644,4510,0
46920,10/30/2012,11/7/2012,Male,4,beijing,beijing,CN,38.0,3/31/2014,8,7711,4024.0,3467.0,9827,5/16/2013,321,27.14285714,77,0,0.844072453,7711,0
58384,12/22/2009,12/22/2009,Male,4,hangzhou,zhejiang,CN,61.0,3/31/2014,7,7349,4204.0,3633.0,10141,7/26/2013,250,79.5,325,0,0.817909476,7349,0
16230,1/11/2013,1/20/2013,Female,4,shanghai,shanghai,CN,23.0,3/31/2014,8,7563,0.0,3733.0,10921,10/25/2013,159,39.71428571,138,0,0.759485395,7563,0
7736,2/10/2012,2/10/2012,Female,4,Chungju-si,Chungcheongbuk-do,KR,43.0,3/31/2014,10,7084,3160.0,3845.0,10453,3/27/2014,5,80.33333333,345,0,0.793482254,7084,0
21911,3/31/2009,4/1/2009,Female,4,hangzhou,zhejiang,CN,31.0,3/31/2014,7,6193,3024.0,3232.0,9303,2/25/2014,36,104.16666670000001,239,0,0.891555412,7081,1
15104,12/27/2011,12/27/2011,Male,4,beijing,beijing,CN,32.0,3/31/2014,6,6427,3950.0,2811.0,10455,3/26/2014,6,139.8,259,0,0.793306552,6427,0
26689,9/10/2006,9/10/2006,Male,4,dalian,liaoning,CN,48.0,3/31/2014,8,7366,0.0,4985.0,11315,3/23/2014,9,96.71428571,345,0,0.733004861,7366,0
24403,4/8/2012,4/22/2012,Male,4,shanghai,shanghai,CN,38.0,3/31/2014,9,6785,4396.0,3470.0,11303,3/18/2014,14,87.0,290,0,0.7337335220000001,6785,0
31334,12/24/2009,12/24/2009,Male,4,zhuhai,guangdong,CN,59.0,3/31/2014,8,7017,2138.0,2041.0,9940,1/10/2014,82,88.14285714,271,0,0.8343259559999999,24052,10
16046,8/24/2012,9/6/2012,Male,4,,,SG,35.0,3/31/2014,9,6591,4305.0,3781.0,12555,7/15/2013,261,39.0,168,0,0.660493827,6591,0
3560,6/16/2010,6/16/2010,Female,4,shanghai,,CN,44.0,3/31/2014,10,7356,5670.0,1216.0,12464,1/30/2014,62,66.55555556,135,1,0.6652350770000001,8156,3
58682,11/9/2011,11/9/2011,Male,4,doumen,guangdong,CN,44.0,3/31/2014,8,4821,2144.0,1902.0,12655,2/12/2014,49,95.85714286,473,1,0.655116555,4821,1
47613,7/3/2008,7/3/2008,Male,4,shanghai,shanghai,CN,32.0,3/31/2014,11,8332,1424.0,7181.0,10919,3/19/2014,13,52.9,188,0,0.759205055,8332,0
53067,12/5/2011,12/6/2011,Male,4,benxi,liaoning,CN,55.0,3/31/2014,5,7764,5580.0,0.0,9434,2/13/2013,413,36.5,75,0,0.878704685,7764,0
4244,6/7/2010,6/7/2010,Male,4,wafangdian,liaoning,CN,38.0,3/31/2014,13,5658,1846.0,6922.0,13063,3/28/2014,4,42.83333333,174,0,0.634508918,5658,0
50605,3/8/2012,3/8/2012,Female,4,HONGKONG,HONGKONG,CN,38.0,3/31/2014,6,8026,8002.0,4416.0,5838,3/11/2014,21,117.2,326,0,1.419743063,8026,0
39512,2/28/2009,3/9/2009,Male,4,guangzhou,guangdong,CN,32.0,3/31/2014,3,7819,0.0,6837.0,6083,1/27/2014,65,81.0,89,0,1.3625316459999999,7819,0
59379,12/22/2012,12/22/2012,Male,4,wuhan,hubei,CN,42.0,3/31/2014,15,5843,4324.0,3757.0,13435,3/28/2014,4,33.0,93,0,0.616914775,5843,0
43040,11/14/2012,11/15/2012,Male,4,bangzhou,hunan,CN,29.0,3/31/2014,12,5179,4150.0,3908.0,14209,3/2/2014,30,43.0,108,0,0.583289464,5179,0
33220,3/13/2013,3/13/2013,Female,4,guangzhou,guangdong,CN,48.0,3/31/2014,10,6355,1360.0,6327.0,15511,2/16/2014,45,37.77777778,162,0,0.534321449,6355,0
30811,6/14/2009,6/14/2009,Female,4,,,CN,44.0,3/31/2014,14,6667,4396.0,4525.0,11966,3/16/2014,16,54.69230769,121,0,0.692578138,6667,0
24314,1/23/2012,4/27/2012,Male,4,beijing,beijing,CN,33.0,3/31/2014,6,6264,3039.0,1924.0,10885,9/8/2013,206,99.8,176,0,0.761277905,6264,0
54750,5/17/2006,5/17/2006,Male,4,zhanjiang,guangdong,CN,51.0,3/31/2014,17,9221,5085.0,6411.0,10448,3/24/2014,8,38.1875,122,0,0.793094372,9221,0
58605,6/8/2010,6/8/2010,Female,4,jiangmenshi,guangdong,CN,42.0,3/31/2014,8,5893,8396.0,0.0,10900,8/1/2012,609,16.57142857,73,0,0.760201835,5893,0
10408,8/25/2010,6/23/2011,Female,4,,guangdong,CN,31.0,3/31/2014,10,7807,1956.0,3916.0,12030,10/18/2013,166,61.44444444,134,0,0.688710723,7807,0
19603,9/26/2010,12/16/2010,Male,4,shanghai,shanghai,CN,34.0,3/31/2014,10,7333,2573.0,1444.0,12668,1/18/2014,74,62.55555556,272,0,0.654021156,7333,0
13740,6/27/2010,6/27/2010,Male,4,guiyang,guizhou,CN,42.0,3/31/2014,8,7277,5362.0,1601.0,11732,2/28/2014,33,92.85714286,269,0,0.706081657,7277,0
31583,5/12/2010,5/12/2010,Female,4,,,CN,45.0,3/31/2014,5,6555,7630.0,0.0,9197,5/19/2012,683,10.75,21,0,0.900619767,12724,21
13540,3/4/2010,9/12/2010,Male,4,shenzhen,guangdong,CN,52.0,3/31/2014,10,5543,2825.0,4456.0,13845,2/11/2014,50,75.66666667,215,0,0.598252799,5543,0
52531,3/26/2013,3/26/2013,Male,4,wenzhou,zhejiang,CN,59.0,3/31/2014,12,6249,688.0,6979.0,16191,2/11/2014,50,29.27272727,113,0,0.5115632139999999,6249,0
44493,7/18/2011,7/18/2011,Male,4,wulumuqi,xinjiang,CN,36.0,3/31/2014,7,5793,1992.0,4311.0,13209,1/22/2014,70,108.0,529,0,0.627045196,5793,0
43931,11/2/2011,11/3/2011,Female,4,yanji,jilinsheng,CN,42.0,3/31/2014,6,5801,283.0,1012.0,15116,8/4/2013,241,64.8,158,0,0.5479095,5801,0
8579,9/8/2006,9/12/2006,Male,4,panjin,liaoning,CN,44.0,3/31/2014,7,5862,1827.0,3218.0,12972,12/15/2013,108,86.66666667,216,1,0.638465156,5862,1
23874,3/5/2012,3/5/2012,Male,4,BRUSSELS,BELGIUN,BE,45.0,3/31/2014,9,6895,7998.0,0.0,10262,3/10/2013,388,32.75,132,0,0.807060027,6895,0
48897,12/7/2008,4/11/2012,Male,4,guangzhou,guangdong,CN,56.0,3/31/2014,7,5539,3477.0,3692.0,12372,9/8/2013,206,85.83333333,247,0,0.669358228,5539,0
46566,12/15/2010,3/24/2011,Male,4,guangzhou,guangdong,CN,35.0,3/31/2014,12,7763,4227.0,4861.0,10285,2014/2/29  0:00:00,32,58.90909091,341,0,0.8051618859999999,7763,0
52301,2/12/2013,4/18/2013,Male,4,beijing,beijing,CN,39.0,3/31/2014,7,5182,0.0,7846.0,11873,2/23/2014,38,51.83333333,105,0,0.697461467,5182,0
59680,9/20/2011,9/23/2011,Male,4,beijing,beijing,CN,60.0,3/31/2014,7,7575,4895.0,3220.0,8313,11/24/2013,129,83.5,199,0,0.9960423429999999,7575,0
55739,1/24/2012,2/26/2013,Male,4,beijing,beijing,CN,28.0,3/31/2014,8,8758,3676.0,7776.0,17541,3/7/2014,25,53.57142857,198,0,0.471975372,8758,0
22698,5/4/2010,5/4/2010,Male,4,shenyang,liaoning,CN,43.0,3/31/2014,8,7992,0.0,6692.0,13472,2/3/2014,58,95.28571429,595,0,0.614484115,8484,1
24048,9/17/2012,9/17/2012,Male,4,beijing,beijing,CN,38.0,3/31/2014,9,6638,2084.0,4100.0,13454,12/30/2013,93,58.625,178,0,0.615277241,6638,0
3511,9/4/2008,9/4/2008,Male,4,dongguan,guangdong,CN,45.0,3/31/2014,7,7519,7027.0,1128.0,8906,5/16/2013,321,58.66666667,162,0,0.929468897,7519,0
43076,1/11/2013,1/14/2013,Male,4,chengdu,sichuan,CN,38.0,3/31/2014,7,6643,5272.0,3097.0,11750,7/18/2013,258,30.83333333,131,0,0.7044740429999999,6643,0
27141,6/7/2010,3/26/2011,Female,4,guangzhoushi,guangdong,CN,36.0,3/31/2014,11,5888,2404.0,5477.0,16571,2/6/2014,55,41.3,159,2,0.499513005,26973,37
